ASIN,ISBN,Title,AMS Spend,AMS Sales,AMS Units,Period
B07DKSBLLG,736313543698,Doodle + Draw Elephant Wooden Magic Drawing Board,104.65,533.14,21,202401
B07F38HSF1,736313544077,Carnival Play Set Wooden Ferris Wheel,116.67,735.28,28,202401
B07FGPB61X,5055923751886,Avocado Smash,68.40333333,459.6833333,41.33333333,202401
B07M6Z9DFX,5055923757871,Nope! The Knockout Card Game,77.77,197.55,18,202401
B07MHXJZ38,5055923757888,Peach Snaps,75.05333333,634.7133333,55.33333333,202401
B07SVKRG3R,9791036313585,Ultimate Spotlight: Trains,0,0,0,202401
B07TJ9T7ZL,5055923765746,Think Fast,51.81,459.4,23,202401
B07YXXPWDP,5055923767108,Selfish: Space Edition,41.21,225.88,12,202401
B08CG7LM5B,9791036325199,The Pop-Up Guide: Space,72.31,446.0733333,28.66666667,202401
B08RC8VVDF,9791027610006,The Ultimate Book of Animals,170.8733333,1192.196667,62.66666667,202401
B08SKYZD2S,5055923790083,Busy Ideas For Bored Kids: Outdoor Edition,22.2,174.96,14,202401
B09C5XY3FJ,9791036338793,The Ultimate Book of Water,72.38,588.48,32,202401
B09FQCM2XK,810073341326,Ridley's Funky Fungi,46.56333333,285.8433333,26.33333333,202401
B0BSJY1RQT,810073343085,Roarsome!,5.81,58.04,4,202401
1452180733,9781452180731,100 Cookies,564.26,6207.83,349,202402
1797216163,9781797216164,100 Morning Treats,59.58,712.67,33,202402
1616898062,9781616898069,Architecture of Trees,1334.97,11095.42,140,202402
B07FGPB61X,5055923751886,Avocado Smash,81.26333333,605.1066667,55.66666667,202402
1797211676,9781797211671,Becoming the One,4.93,19.6,1,202402
B08SKYZD2S,5055923790083,Busy Ideas For Bored Kids: Outdoor Edition,52.4,236.1,16,202402
1452174792,9781452174792,Canvas One Line A Day,722.96,5583.32,389,202402
1797222465,9781797222462,Capturing Nature,75.37,683.88,12,202402
B07F38HSF1,736313544077,Carnival Play Set Wooden Ferris Wheel,57.93,427.74,16,202402
1797219766,9781797219769,Chili Crisp,231.55,1691.1,91,202402
1797204319,9781797204314,Construction Site: Spring Delight,831.09,3455.4,390,202402
1797221922,9781797221922,Construction Site: Taking Flight!,2215.3,15098.02,1183,202402
1797204300,9781797204307,Construction Site: You're Just Right,1107.43,10930.15,1169,202402
1797220071,9781797220079,Disney Animation Postcard Box,443.76,2002.8,98,202402
B07DKSBLLG,736313543698,Doodle + Draw Elephant Wooden Magic Drawing Board,99.05,440.89,18,202402
811868656,9780811868655,Duck! Rabbit!,87.8,258.48,24,202402
1452174571,9781452174570,Eggs Are Everywhere,464.24,1027.17,113,202402
081182778X,9780811827782,Enemy Pie hc,16.81,164.85,15,202402
1452174032,9781452174037,Field Guide to Dumb Birds of North America pb,478.32,3336.04,285,202402
1452172897,9781452172897,Floret Farm?s A Year in Flowers,343.29,3096.72,138,202402
1452145768,9781452145761,Floret Farm's Cut Flower Garden* hc,1868.63,19932.92,1029,202402
1452179611,9781452179612,From Crook to Cook hc,330.61,2177.2,470.15,202402
811877825,9780811877824,"Goodnight, Goodnight, Construct hc",1028.64,11975.11,1056,202402
1452111731,9781452111735,"Goodnight, Goodnight, Construction Site bb",240.44,2170.92,475,202402
1797216260,9781797216263,How We Heal,41.18,436.02,26,202402
1452126992,9781452126999,I Wish You More,296.26,3147.66,403,202402
1797203983,9781797203980,Intuitive Eating for Every Day pb,38.52,317.7,30,202402
1797215205,9781797215204,Invisible Things,223.88,1609.5,108,202402
1568462891,9781568462899,What To Do With a Box,74.03,332.83,23,202402
1568463200,9781568463209,What to Do with a Box BB,119.91,438.55,47,202402
1568463227,9781568463223,What to Do with a String,25.86,124.93,8,202402
