ASIN,impressions,clicks,units sold,spend,14 day total sales,count of campaigns,campaign,ISBN,CTR,CRV,ACOS,ROAS,period,source_file
145210655X,11910.0,24.0,5.0,5.8100000000000005,41.839999999999996,22.0,cb,9781452106557,0.0020151133501259445,0.20833333333333334,0.13886233269598472,7.201376936316694,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452144877,3163.0,7.0,0.0,1.51,0.0,14.0,cb,,0.002213088839709137,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452135002,4001.0,36.0,0.0,7.91,0.0,55.0,cb,,0.00899775056235941,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452128308,34747.0,86.0,12.0,19.089999999999996,104.27999999999997,26.0,cb,,0.002475033815868996,0.13953488372093023,0.18306482546988878,5.462545835515977,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452151296,2688.0,4.0,5.0,1.37,49.9,16.0,cb,,0.001488095238095238,1.25,0.027454909819639283,36.42335766423357,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797201778,768.0,0.0,0.0,0.0,0.0,9.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452113939,584.0,0.0,0.0,0.0,0.0,13.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452102554,626.0,1.0,0.0,0.05,0.0,13.0,cb,,0.001597444089456869,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797205935,1377.0,2.0,1.0,0.25,11.49,13.0,cb,,0.0014524328249818446,0.5,0.02175805047867711,45.96,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797205943,1266.0,4.0,0.0,0.65,0.0,15.0,cb,,0.00315955766192733,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452180431,1339.0,2.0,0.0,0.28,0.0,14.0,cb,,0.0014936519790888724,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452159254,845476.0,4145.0,83.0,641.31,4062.28,46.0,cb,,0.004902563762898059,0.020024125452352232,0.15786947231603926,6.3343468837223815,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452161208,3015.0,8.0,0.0,2.0,0.0,16.0,cb,,0.0026533996683250414,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797223690,20206.0,51.0,13.0,12.120000000000001,137.77,24.0,cb,,0.0025240027714540235,0.2549019607843137,0.08797270813674965,11.367161716171617,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
179723434X,55134.0,90.0,3.0,15.94,49.97,24.0,cb,9781797234342,0.001632386549134835,0.03333333333333333,0.31899139483690214,3.1348808030112925,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452162980,875.0,1.0,0.0,0.25,0.0,13.0,cb,,0.001142857142857143,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452118698,1825.0,2.0,1.0,0.44,9.0,12.0,cb,,0.001095890410958904,0.5,0.04888888888888889,20.454545454545453,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452166315,3154.0,3.0,0.0,0.45,0.0,15.0,cb,,0.0009511731135066582,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797234358,2603.0,6.0,0.0,1.69,0.0,15.0,cb,,0.002305032654629274,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811821846,3049.0,11.0,0.0,2.68,0.0,28.0,cb,,0.0036077402427025255,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797205951,2149.0,4.0,0.0,0.7700000000000001,0.0,15.0,cb,,0.0018613308515588647,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797237322,905.0,1.0,0.0,0.13,0.0,12.0,cb,,0.0011049723756906078,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452145288,8734.0,24.0,0.0,4.6000000000000005,0.0,17.0,cb,,0.0027478818410808336,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452133212,3566.0,6.0,1.0,1.1,10.89,16.0,cb,,0.0016825574873808188,0.16666666666666666,0.10101010101010101,9.9,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452102279,6325.0,18.0,0.0,5.15,0.0,17.0,cb,,0.0028458498023715413,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452105049,379.0,1.0,0.0,0.09,0.0,8.0,cb,,0.002638522427440633,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797216228,50931.0,108.0,21.0,50.06999999999999,385.85,16.0,cb,,0.002120515992224775,0.19444444444444445,0.12976545289620317,7.706211304174158,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
B0B1RW2C41,13882.0,24.0,6.0,12.51,107.04,17.0,cb,9781797216232,0.00172885751332661,0.25,0.11687219730941703,8.556354916067146,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797216228,29113.0,47.0,6.0,21.529999999999998,110.28000000000002,26.0,ppc,,0.0016143990657094768,0.1276595744680851,0.19523032281465355,5.122155132373433,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
B0B1RW2C41,8745.0,19.0,4.0,8.46,70.85000000000001,26.0,ppc,9781797216232,0.002172670097198399,0.21052631578947367,0.11940719830628087,8.374704491725769,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797226487,32514.0,112.0,41.0,50.670000000000016,689.8499999999999,16.0,cb,,0.003444669988312727,0.36607142857142855,0.07345075016307896,13.614564831261095,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
B0CC7Z9MTW,15970.0,26.0,0.0,11.59,0.0,16.0,cb,9781797226491,0.001628052598622417,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797226487,17181.0,62.0,24.0,25.89,418.7,24.0,ppc,,0.003608637448344101,0.3870967741935484,0.061834248865536186,16.172267284665892,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
B0CC7Z9MTW,11543.0,14.0,4.0,5.6899999999999995,71.04,25.0,ppc,9781797226491,0.001212856276531231,0.2857142857142857,0.0800957207207207,12.485061511423552,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452149143,1454.0,2.0,0.0,1.01,0.0,42.0,cb,,0.001375515818431912,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452152179,2838.0,16.0,13.0,3.91,98.76,39.0,cb,,0.005637773079633545,0.8125,0.039590927501012556,25.25831202046036,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452149151,2164.0,3.0,0.0,0.8999999999999999,0.0,42.0,cb,,0.0013863216266173752,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452109206,3526.0,15.0,4.0,4.949999999999999,28.72,45.0,cb,,0.004254112308564946,0.26666666666666666,0.17235376044568243,5.802020202020203,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797227033,1512.0,1.0,0.0,0.3,0.0,44.0,cb,,0.0006613756613756613,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797219707,527.0,2.0,0.0,0.5,0.0,43.0,cb,,0.003795066413662239,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797233815,19011.0,65.0,4.0,18.68,28.240000000000002,60.0,cb,,0.003419073168165799,0.06153846153846154,0.6614730878186968,1.511777301927195,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797219715,1634.0,4.0,1.0,1.1,15.99,49.0,cb,,0.0024479804161566705,0.25,0.06879299562226392,14.536363636363635,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452111901,3000.0,2.0,2.0,0.62,19.35,55.0,cb,,0.0006666666666666666,1.0,0.03204134366925064,31.20967741935484,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452103321,336.0,1.0,0.0,0.04,0.0,3.0,cb,,0.002976190476190476,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797226215,81.0,1.0,0.0,0.07,0.0,7.0,cb,,0.012345679012345678,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452177082,4060.0,16.0,0.0,4.34,0.0,63.0,cb,,0.003940886699507389,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797214519,1170.0,2.0,2.0,0.4,29.98,45.0,cb,,0.0017094017094017094,1.0,0.013342228152101402,74.95,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797214527,31302.0,39.0,1.0,4.19,7.99,57.0,cb,,0.0012459267778416716,0.02564102564102564,0.5244055068836045,1.9069212410501193,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797213237,1691.0,0.0,0.0,0.0,0.0,44.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797234102,27769.0,21.0,1.0,3.33,13.53,51.0,cb,,0.0007562389715149988,0.047619047619047616,0.24611973392461198,4.063063063063063,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452164363,2717.0,4.0,1.0,0.8500000000000001,7.19,43.0,cb,,0.001472211998527788,0.25,0.11821974965229486,8.458823529411765,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452126445,356.0,0.0,0.0,0.0,0.0,12.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452141258,67.0,0.0,0.0,0.0,0.0,20.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797224484,1080.0,4.0,4.0,1.03,50.31,15.0,cb,,0.003703703703703704,1.0,0.02047306698469489,48.84466019417476,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797224492,937.0,7.0,0.0,1.43,0.0,14.0,cb,,0.007470651013874066,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797229419,687.0,7.0,0.0,1.45,0.0,17.0,cb,,0.010189228529839884,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452171246,799.0,4.0,0.0,0.88,0.0,16.0,cb,,0.0050062578222778474,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452171254,8542.0,4.0,0.0,0.55,0.0,63.0,cb,,0.0004682744088035589,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
179723014X,1063.0,8.0,0.0,0.9199999999999999,0.0,14.0,cb,9781797230146,0.007525870178739417,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452179565,417.0,7.0,2.0,1.5799999999999998,26.23,13.0,cb,,0.016786570743405275,0.2857142857142857,0.06023637056805184,16.60126582278481,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452182671,9584.0,11.0,0.0,2.26,0.0,63.0,cb,,0.001147746243739566,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797233009,2609.0,5.0,1.0,1.04,21.17,16.0,cb,,0.0019164430816404753,0.2,0.04912612187057156,20.35576923076923,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452179557,670.0,4.0,0.0,0.66,0.0,14.0,cb,,0.005970149253731343,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
145217959X,1482.0,3.0,1.0,0.96,17.0,16.0,cb,9781452179599,0.0020242914979757085,0.3333333333333333,0.05647058823529411,17.708333333333336,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452168652,1127.0,1.0,0.0,0.15,0.0,15.0,cb,,0.0008873114463176575,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452168644,5406.0,9.0,0.0,1.91,0.0,62.0,cb,,0.001664816870144284,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797202669,1057.0,5.0,0.0,0.91,0.0,15.0,cb,,0.004730368968779565,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452179573,801.0,3.0,0.0,0.9500000000000001,0.0,15.0,cb,,0.003745318352059925,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797233017,774.0,2.0,0.0,0.24000000000000002,0.0,13.0,cb,,0.002583979328165375,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797202677,1079.0,3.0,0.0,0.09,0.0,13.0,cb,,0.0027803521779425394,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797204270,1336.0,7.0,0.0,1.32,0.0,15.0,cb,,0.005239520958083832,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797204262,1711.0,10.0,0.0,2.1799999999999997,0.0,14.0,cb,,0.0058445353594389245,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797204289,482.0,2.0,0.0,0.24000000000000002,0.0,14.0,cb,,0.004149377593360996,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797230131,3074.0,4.0,0.0,0.5,0.0,15.0,cb,,0.0013012361743656475,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452168660,131430.0,1128.0,62.0,149.29,1344.2400000000002,27.0,cb,,0.008582515407441224,0.0549645390070922,0.11105903707671247,9.004219974546187,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797214535,832.0,3.0,1.0,0.93,29.19,13.0,cb,,0.003605769230769231,0.3333333333333333,0.03186022610483042,31.387096774193548,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452181969,692.0,0.0,0.0,0.0,0.0,14.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452177740,601.0,0.0,0.0,0.0,0.0,50.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811856755,246.0,3.0,0.0,0.55,0.0,12.0,cb,,0.012195121951219513,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811847586,1238.0,3.0,1.0,0.65,6.99,24.0,cb,,0.0024232633279483036,0.3333333333333333,0.09298998569384835,10.753846153846153,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452174059,1770.0,2.0,0.0,0.7,0.0,46.0,cb,,0.0011299435028248588,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452113882,675.0,5.0,0.0,0.49,0.0,12.0,cb,,0.007407407407407408,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797207296,93.0,0.0,0.0,0.0,0.0,7.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1452118906,1784.0,5.0,0.0,1.35,0.0,46.0,cb,,0.002802690582959641,0.0,,0.0,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797219804,282.0,0.0,0.0,0.0,0.0,9.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
811824462,2.0,0.0,0.0,0.0,0.0,2.0,cb,,0.0,,,,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
1797228420,29090.0,125.0,17.0,29.080000000000005,383.02,12.0,cb,,0.004297009281540048,0.136,0.07592292830661586,13.17125171939477,2025-05,G:\Sales\Amazon\AMAZON ADVERTISING\MONTHLY REPORTS\MONTHLY REPORTS - PERFORMANCE BY ASIN\2025\2025 - 05 - May - Performance by ASIN_ALL.xlsx
