PERIOD,ISBN,PT,qty
202404,9781452137384,FT,186
202304,9781452106205,BK,186
202409,9781616896805,FT,186
202506,9780811823319,BK,186
202012,9781452155845,BK,186
202010,9781452106960,BK,186
202409,9781452164731,BK,186
202411,9781452125329,BK,186
202010,9781452159430,FT,186
202203,9781452181943,FT,186
202409,9781452173313,BK,186
202006,9780811869591,FT,186
202104,9781452159492,FT,186
202009,9781452174426,FT,186
202310,9781452141237,BK,186
202403,9781452164366,BK,186
202411,9781452156125,BK,187
202202,9780811875608,BK,187
202203,9781452127750,BK,187
202408,9781452145808,FT,187
202102,9781452177137,BK,187
202404,9781452164908,FT,187
202303,9781452139142,FT,187
202405,9780811867887,BK,187
202305,9780811857826,BK,187
202310,9781616894658,BK,187
202212,9780811864817,BK,187
202004,9780811866422,BK,187
202504,9781452106960,BK,187
202406,9781452159492,FT,187
202304,9781452166254,BK,187
202403,9781452156453,BK,187
202408,9781452174921,BK,187
202409,9781452106977,BK,187
202505,9781452172736,FT,187
202303,9781452155845,BK,187
202209,9781452149486,FT,187
202304,9781452179636,FT,187
202406,9781452144818,FT,187
202409,9781452160986,FT,187
202406,9781616895273,FT,187
202101,9781452168654,FT,187
202405,9781452158228,BK,187
202208,9780811840460,BK,187
202506,9781452151779,FT,187
202102,9781452125329,BK,187
202108,9781452158228,BK,187
202109,9781452153223,BK,187
202407,9780811866095,BK,187
202103,9781452145051,FT,187
202104,9781452159430,FT,187
202005,9781452156590,BK,187
202106,9781452180915,FT,187
202305,9780811864831,BK,187
202304,9781452128092,BK,187
202412,9781616895808,FT,187
202302,9781452169323,BK,187
202003,9780811823319,BK,187
202007,9781452175799,FT,187
202403,9781452176390,FT,187
202301,9781616891473,FT,187
202105,9781452184821,BK,187
202204,9781452173832,BK,187
202005,9781452177137,BK,187
202502,9781452149226,FT,187
202209,9780811877565,BK,188
202403,9781452158808,FT,188
202302,9780811852562,FT,188
202203,9781452142555,BK,188
202403,9781452149486,FT,188
202012,9781452176390,FT,188
202502,9781616897147,FT,188
202403,9781616892326,BK,188
202412,9781452132600,BK,188
202312,9781452133508,BK,188
202309,9781452138916,BK,188
202101,9780811863711,FT,188
202307,9781452156118,BK,188
202112,9781452173313,BK,188
202201,9781452178608,FT,188
202306,9781452173283,FT,188
202401,9781452148991,BK,188
202503,9781452149783,FT,188
202103,9781452179933,BK,188
202403,9781452164755,BK,188
202108,9780811822176,FT,188
202307,9781616897123,BK,188
202006,9781452167664,BK,188
202406,9780811822176,FT,188
202303,9781452159430,FT,188
202501,9781452112336,BK,188
202306,9781452159492,FT,188
202101,9781452154435,BK,188
202406,9781452162478,FT,188
202104,9781452171388,FT,188
202104,9780811876834,BK,188
202104,9781452156378,BK,188
202107,9780811864794,BK,188
202109,9780811856751,FT,188
202206,9781452149219,FT,188
202303,9781452125329,BK,188
202205,9780811877558,FT,188
202506,9781452137391,FT,188
202506,9781452119038,BK,188
202407,9780811822176,FT,188
202108,9781452179933,BK,188
202207,9781452162478,FT,188
202212,9781452149486,FT,188
202305,9781452159492,FT,188
202305,9781452110875,BK,188
202503,9781452164441,FT,188
202406,9781452158358,FT,188
202010,9781452145280,BK,188
202410,9781452149783,FT,188
202203,9780811868341,FT,188
202207,9781452111902,BK,188
202407,9780811851534,FT,188
202102,9781452145051,FT,188
202206,9781452161563,BK,188
202112,9781452170152,FT,189
202402,9780811863711,FT,189
202307,9781616896010,FT,189
202002,9780811877572,FT,189
202210,9781452167329,FT,189
202409,9781452141237,BK,189
202209,9781452169774,FT,189
202411,9781452139142,FT,189
202209,9781452107554,BK,189
202203,9780811865432,BK,189
202407,9780811876834,BK,189
202112,9780811877572,FT,189
202401,9781452107554,BK,189
202406,9780811874953,BK,189
202303,9781452139883,BK,189
202106,9781452105444,FT,189
202309,9781452158693,FT,189
202109,9781452155388,FT,189
202012,9780811877572,FT,189
202105,9780811877473,BK,189
202505,9781452119038,BK,189
202301,9781616895662,BK,189
202502,9781452106960,BK,189
202305,9781452148991,BK,189
202404,9781452128092,BK,189
202505,9781452163741,BK,189
202502,9781452107554,BK,189
202411,9781452131474,BK,189
202404,9780811871457,FT,189
202502,9781452181950,FT,189
202412,9781452168616,FT,189
202306,9780811879422,BK,189
202401,9781452166469,BK,189
202104,9781452140193,BK,189
202104,9781452170152,FT,189
202311,9780811821322,BK,189
202410,9780811874700,FT,189
202201,9781452172903,FT,189
202303,9781452166131,BK,189
202505,9781452171548,FT,189
202203,9781452171388,FT,189
202210,9781452170756,BK,189
202310,9781452161167,BK,189
202103,9780811852562,FT,189
202504,9781452166469,BK,189
202102,9781452173771,FT,189
202409,9781452145174,BK,189
202406,9781452159430,FT,189
202101,9781452129174,BK,189
202305,9781452163420,BK,189
202202,9781452153162,BK,189
202412,9781616892326,BK,190
202102,9781452156125,BK,190
202302,9781452154749,BK,190
202108,9781452154435,BK,190
202009,9781452145174,BK,190
202104,9781452159768,FT,190
202506,9781452129174,BK,190
202207,9781452161228,FT,190
202207,9780811834155,BK,190
202306,9781452151779,FT,190
202006,9781452149783,FT,190
202212,9780811840460,BK,190
202408,9781452105444,FT,190
202011,9780811850742,FT,190
202009,9781452158228,BK,190
202201,9781452117324,BK,190
202202,9780811822909,BK,190
202108,9780811877572,FT,190
202104,9780811865425,BK,190
202506,9781452176703,FT,190
202102,9781452179650,FT,190
202010,9781452148991,BK,190
202401,9781452173900,BK,190
202312,9780811871075,BK,190
202306,9781452156453,BK,190
202211,9781452145808,FT,190
202008,9781452144955,FT,190
202005,9781452181721,BK,190
202211,9781452133553,BK,190
202306,9781452110875,BK,190
202103,9781452140193,BK,190
202006,9781452129167,BK,190
202411,9781452107554,BK,190
202110,9781452163420,BK,190
202111,9780811855051,BK,190
202409,9780811879101,BK,190
202408,9780811879422,BK,190
202101,9781452129167,BK,190
202408,9781452138916,BK,190
202310,9781452131498,BK,190
202412,9780811871075,BK,190
202308,9780811866422,BK,190
202209,9781452141978,BK,190
202305,9781452129013,BK,190
202010,9781452164786,FT,190
202204,9781452171388,FT,190
202205,9781452164755,BK,190
202201,9781452145051,FT,190
202502,9781452161341,BK,190
202007,9781452107554,BK,191
202102,9781452180397,FT,191
202006,9781452114323,FT,191
202411,9781452172545,BK,191
202506,9781452149202,FT,191
202109,9781452161372,BK,191
202011,9781452149486,FT,191
202306,9780811840460,BK,191
202309,9781452141978,BK,191
202408,9781452145174,BK,191
202303,9781452167763,BK,191
202402,9781452149783,FT,191
202307,9781452114415,BK,191
202012,9781452167275,FT,191
202306,9781452142555,BK,191
202207,9781452170145,BK,191
202308,9781452159256,BK,191
202307,9781616892326,BK,191
202011,9781452107554,BK,191
202209,9780811839167,BK,191
202010,9781452161341,BK,191
202204,9781452132600,BK,191
202311,9781452181943,FT,191
202203,9780811863551,BK,191
202304,9781452112503,BK,191
202007,9781452110875,BK,191
202308,9781452160641,FT,191
202503,9781452106199,BK,191
202303,9781452176628,FT,191
202506,9780811879101,BK,191
202301,9781616894658,BK,191
202308,9780811852432,BK,191
202504,9781452145051,FT,191
202505,9781452160986,FT,191
202505,9781452181929,BK,191
202206,9781452162812,BK,191
202109,9781452161365,BK,191
202112,9781452137391,FT,191
202410,9780811869591,FT,191
202204,9780811876650,BK,191
202009,9781452154794,FT,191
202403,9781616894696,BK,191
202403,9781452180915,FT,191
202207,9780811863711,FT,191
202203,9781452164441,FT,191
202506,9781452174921,BK,191
202311,9781452153476,BK,191
202403,9781452112336,BK,191
202102,9780811810968,FT,191
202403,9781452149783,FT,191
202211,9781452168920,BK,192
202205,9781452110875,BK,192
202506,9781452136004,BK,192
202012,9781452162904,BK,192
202101,9781452159492,FT,192
202208,9781452161358,BK,192
202303,9781452141251,BK,192
202307,9781452110875,BK,192
202011,9781452154435,BK,192
202107,9781452136219,BK,192
202504,9781452172569,FT,192
202409,9781452168869,BK,192
202406,9781452161167,BK,192
202506,9780811821322,BK,192
202312,9780811856454,BK,192
202310,9781452167763,BK,192
202401,9781616892555,BK,192
202107,9781452153223,BK,192
202404,9781452167237,BK,192
202208,9780811821322,BK,192
202106,9781452140193,BK,192
202210,9781452173313,BK,192
202504,9781452161228,FT,192
202211,9780811879422,BK,192
202208,9780811856751,FT,192
202005,9781452166131,BK,192
202204,9781452136004,BK,192
202103,9781452131498,BK,192
202206,9780811814928,BK,192
202505,9781452113845,BK,192
202407,9781452162812,BK,192
202107,9781452179636,FT,192
202210,9781452153223,BK,192
202112,9781452167312,FT,192
202111,9781452171241,FT,192
202505,9780811865425,BK,192
202307,9780811879422,BK,192
202203,9780811855051,BK,192
202204,9781452172521,FT,192
202003,9781452178752,FT,192
202206,9781452119038,BK,192
202310,9781452168654,FT,192
202109,9781452102108,FT,192
202503,9781452164731,BK,192
202405,9780811807180,BK,193
202403,9781452131498,BK,193
202209,9781452176390,FT,193
202106,9781452178752,FT,193
202304,9780811839143,BK,193
202003,9781452153223,BK,193
202410,9781452175225,BK,193
202207,9781452180915,FT,193
202505,9780811868341,FT,193
202010,9780811822909,BK,193
202102,9781452144955,FT,193
202009,9780811865425,BK,193
202010,9781452156125,BK,193
202407,9780811865432,BK,193
202505,9781616897857,BK,193
202005,9781452137391,FT,193
202206,9781452167312,FT,193
202106,9781452171388,FT,193
202107,9781452183039,FT,193
202304,9781452162478,FT,193
202004,9781452164731,BK,193
202502,9781452142685,BK,193
202109,9781452145051,FT,193
202301,9781616897147,FT,193
202402,9781452139142,FT,193
202402,9781452171388,FT,193
202106,9781452163307,BK,193
202202,9781452158228,BK,193
202309,9781452175225,BK,193
202012,9781452128801,BK,193
202307,9781616896027,BK,193
202304,9781452150147,BK,193
202211,9780811868846,FT,193
202010,9781452171258,FT,193
202408,9781616897857,BK,193
202402,9781452128092,BK,193
202206,9780811829885,BK,193
202405,9781452174921,BK,194
202406,9781452158693,FT,194
202307,9780811867887,BK,194
202412,9781452141244,BK,194
202501,9780811876834,BK,194
202104,9781452101286,BK,194
202203,9780811878319,BK,194
202007,9781452131498,BK,194
202204,9781452140032,BK,194
202207,9781452149219,FT,194
202211,9780811863551,BK,194
202410,9781616896010,FT,194
202204,9780811875608,BK,194
202503,9781452137384,FT,194
202011,9781452128801,BK,194
202005,9780811824996,BK,194
202005,9781452142173,FT,194
202206,9780811878319,BK,194
202407,9781452119038,BK,194
202208,9781452176628,FT,194
202009,9781452108124,BK,194
202408,9781452183022,FT,194
202502,9781452139883,BK,194
202205,9781452170145,BK,194
202502,9781616895273,FT,194
202303,9781452181943,FT,194
202209,9781452159768,FT,194
202110,9781452182827,BK,194
202005,9781452163734,BK,194
202202,9780811876971,FT,194
202207,9781452153476,BK,194
202506,9781452138107,BK,194
202404,9780811863551,BK,194
202102,9781452166469,BK,194
202506,9781452161341,BK,194
202502,9781452159492,FT,194
202010,9781452181943,FT,194
202401,9781452118697,BK,194
202104,9781452148991,BK,194
202402,9781452183039,FT,194
202102,9781452148991,BK,194
202302,9780811878319,BK,194
202302,9781452167237,BK,194
202006,9781452181714,BK,194
202303,9781452165042,BK,194
202408,9781452167329,FT,195
202211,9780811877558,FT,195
202412,9780811877886,FT,195
202306,9781616894658,BK,195
202111,9781452179797,BK,195
202311,9781452173474,BK,195
202505,9781452149486,FT,195
202306,9780811868341,FT,195
202108,9780811839167,BK,195
202407,9781452132600,BK,195
202506,9781452181950,FT,195
202303,9781616897123,BK,195
202206,9781452182216,BK,195
202307,9780811877886,FT,195
202308,9781452131498,BK,195
202111,9780811855181,BK,195
202302,9781452141251,BK,195
202005,9781452164731,BK,195
202410,9781616892326,BK,195
202305,9781452167237,BK,195
202506,9781452159430,FT,195
202109,9781452170152,FT,195
202405,9781452106977,BK,195
202108,9781452175225,BK,195
202407,9781452181929,BK,195
202401,9781452145808,FT,195
202403,9780811875554,BK,195
202407,9781616896805,FT,195
202402,9781616895808,FT,195
202004,9781452154435,BK,195
202207,9781452102986,BK,195
202505,9781452128801,BK,195
202303,9781452167237,BK,195
202103,9781452158693,FT,195
202307,9781452179650,FT,195
202406,9781452144382,BK,195
202501,9781452179797,BK,195
202112,9781452170756,BK,195
202006,9781452145051,FT,195
202312,9781452156910,BK,195
202302,9781452163420,BK,195
202011,9781452110066,BK,195
202402,9781616892326,BK,195
202308,9781452167329,FT,195
202410,9780811855181,BK,195
202305,9781452181929,BK,195
202302,9780811875608,BK,195
202207,9781452167244,FT,195
202207,9780811870542,BK,196
202505,9781452166131,BK,196
202305,9781452158358,FT,196
202410,9781452174136,BK,196
202504,9781452128092,BK,196
202207,9781452106977,BK,196
202009,9780811863711,FT,196
202407,9780811865425,BK,196
202310,9780811874700,FT,196
202404,9781452184821,BK,196
202408,9781452160986,FT,196
202411,9781616895808,FT,196
202301,9780811863711,FT,196
202307,9780811839143,BK,196
202110,9780811824996,BK,196
202302,9780811876650,BK,196
202111,9781452179650,FT,196
202206,9781452180489,FT,196
202408,9781452162812,BK,196
202408,9781452110875,BK,196
202108,9781452126500,BK,196
202307,9781452173313,BK,196
202405,9781452181943,FT,196
202007,9781452177137,BK,196
202410,9781452102511,BK,196
202205,9781452129167,BK,196
202410,9781452159782,FT,196
202409,9781452172637,BK,196
202002,9781452164755,BK,196
202505,9781452176383,FT,196
202411,9781452167275,FT,196
202108,9780811839143,BK,196
202305,9781452129174,BK,196
202007,9781452158358,FT,196
202306,9781452102108,FT,196
202408,9781452175225,BK,196
202406,9781452173184,BK,196
202309,9781452140100,BK,196
202503,9781452174921,BK,196
202301,9780811869591,FT,196
202102,9781452151601,BK,196
202409,9781452181943,FT,196
202503,9780811875554,BK,196
202004,9781452179551,FT,196
202201,9781452151601,BK,196
202308,9780811868341,FT,196
202306,9781452139883,BK,196
202108,9781452182827,BK,196
202303,9781452161563,BK,196
202211,9781452182827,BK,196
202307,9781452141992,BK,196
202006,9780811878319,BK,197
202307,9781452167312,FT,197
202106,9780811875554,BK,197
202411,9781616892326,BK,197
202506,9781452166131,BK,197
202007,9781452101286,BK,197
202109,9781452133553,BK,197
202506,9781452162812,BK,197
202212,9781452153223,BK,197
202205,9781452176390,FT,197
202411,9781452155951,BK,197
202309,9780811875608,BK,197
202106,9781452158693,FT,197
202005,9781452184821,BK,197
202007,9781452162478,FT,197
202003,9780811848480,BK,197
202307,9781452119038,BK,197
202302,9781452128801,BK,197
202411,9781452181943,FT,197
202004,9780811874700,FT,197
202404,9780811875554,BK,197
202504,9781452101286,BK,197
202107,9781452168647,FT,197
202410,9781452167916,BK,197
202104,9781452179698,FT,197
202003,9780811867887,BK,197
202402,9781616897123,BK,197
202312,9780811879101,BK,197
202206,9781452159430,FT,197
202310,9781452132600,BK,197
202208,9780811878319,BK,197
202405,9781452180045,FT,197
202501,9781616895662,BK,197
202211,9780811848480,BK,197
202011,9781452171241,FT,197
202207,9781452173832,BK,197
202407,9781452168920,BK,197
202407,9781452149578,FT,197
202201,9781452108124,BK,197
202108,9781452144832,BK,197
202107,9780811847742,BK,197
202004,9781452142173,FT,197
202504,9781452153223,BK,197
202505,9780811863711,FT,197
202503,9781452167244,FT,197
202112,9781452176840,FT,197
202408,9781452161228,FT,197
202506,9780811855181,BK,197
202201,9781452166254,BK,197
202002,9781452180960,BK,197
202408,9780811875608,BK,197
202105,9781452142173,FT,197
202302,9781452119038,BK,197
202402,9781452131498,BK,197
202102,9781452129013,BK,197
202107,9781452139142,FT,197
202404,9781452135366,BK,197
202204,9781452155067,FT,197
202109,9781452149486,FT,197
202407,9781452106977,BK,197
202206,9780811857826,BK,197
202305,9781452164441,FT,197
202209,9781452172545,BK,197
202304,9781452117270,BK,197
202208,9780811868846,FT,198
202501,9781452169460,BK,198
202207,9780811879422,BK,198
202209,9781452159430,FT,198
202008,9781452125787,BK,198
202401,9780811852562,FT,198
202107,9781452159492,FT,198
202012,9780811869591,FT,198
202111,9781452172545,BK,198
202303,9781616892555,BK,198
202405,9781452148991,BK,198
202103,9780811864831,BK,198
202408,9781452106960,BK,198
202307,9780811866422,BK,198
202401,9780811877572,FT,198
202204,9781452159782,FT,198
202404,9781452173283,FT,198
202304,9781452181950,FT,198
202202,9781452127132,BK,198
202007,9781452133218,BK,198
202301,9781452154749,BK,198
202107,9781452150147,BK,198
202412,9781452136004,BK,198
202211,9781452151601,BK,198
202303,9781616896027,BK,198
202405,9781452177083,FT,198
202405,9781452179704,FT,198
202001,9781452161358,BK,198
202104,9781452164755,BK,198
202309,9781452102245,BK,198
202502,9781616896713,FT,198
202209,9781452155845,BK,198
202412,9781452156910,BK,198
202402,9781452148991,BK,198
202312,9781452160641,FT,198
202312,9781616892555,BK,198
202207,9781452153209,BK,198
202501,9780811859240,BK,198
202407,9781452169460,BK,198
202308,9781452102511,BK,198
202202,9780811823319,BK,198
202003,9781452139142,FT,198
202408,9781452161358,BK,198
202009,9781452179568,FT,198
202407,9781452182216,BK,198
202306,9781452106977,BK,198
202301,9781452140100,BK,198
202104,9781452149486,FT,198
202210,9781452158808,FT,198
202401,9781452181950,FT,198
202502,9781452159768,FT,198
202006,9781452164441,FT,198
